hazard_model,regime,policy,scenario,replicate,seed,events,generated,delivered,timely_critical,generated_critical,goal_utility_ratio,critical_success_rate,mean_latency,energy,outages,recoveries,reroutes,handovers,final_queued,final_inflight,state_hash
gru_dt,sparse,throughput,2,1,7891552829928961462,246,62,38,3,11,0.2093221010901884,0.2727272727272727,7.603279881041253,96.39199999999995,4,3,12,6,18,6,06234ea75382c96dd8926fe317f64124c9dd91db0a19629fb1999cd51f94e976
gru_dt,sparse,throughput,3,0,14376945979335104901,196,55,24,0,20,0.0250699619771863,0.0,9.425344798523838,60.18000000000001,3,1,8,5,31,0,f8a2a1b49a30950ab86baee52ef7555ac6f20146320dea999d8378aecf2e0fca
gru_dt,sparse,throughput,3,1,9030033506271325416,223,72,25,0,27,0.0369076923076923,0.0,6.913769305536119,64.42,3,2,9,7,44,3,d38a2ae21dcc6e865653c7fb6babf16ec21e193d13aaa9e519f42988e101a427
gru_dt,sparse,throughput,4,0,348948055676278901,315,65,60,8,17,0.4800163806552265,0.4705882352941176,3.296538606338233,150.43200000000002,5,4,20,7,2,3,09475780dce4d10222104b2352d9435b7a8ed061cd9b9fd619a89f5ff90e9239
gru_dt,sparse,throughput,4,1,2085680068083042615,256,78,29,2,32,0.0824920556107249,0.0625,6.923885194087779,62.91199999999997,4,3,15,6,43,6,e9f5ba89e7cbc31e1d6cf31c1591d62b38cd3006b9f333dfe75d7252aec856a5
gru_dt,sparse,throughput,5,0,15172059451328943622,217,56,21,0,17,0.0733863447127394,0.0,6.616278668690943,57.61200000000001,4,3,17,5,32,3,cb59acb98be8eab01fa5c5110ce815051a318bc16bef40f43d3dae565562c3b4
gru_dt,sparse,throughput,5,1,2432095344430596110,184,60,11,3,14,0.162806104129264,0.2142857142857142,2.713455094204265,24.284,4,2,9,8,49,0,868c42a7fb805686b93ac8a999317132831584566d4a686338610527d3b7e500
gru_param_matched,sparse,semantic,0,0,7329439452037523132,251,49,36,1,12,0.1435723472668811,0.0833333333333333,6.279390978550605,90.324,4,3,20,8,10,3,f7d7ffc6b71676a6702f8be16a3e912853d2a403c8effff5124d6e3ab657ae1d
gru_param_matched,sparse,semantic,0,1,12770100798955844057,238,61,35,5,28,0.1789257513258692,0.1785714285714285,4.905607836517703,70.74800000000002,4,3,9,7,23,3,4cb42927907629e7968667f8200c35df6ef8d11fad4cf62f243ef16a073414fe
gru_param_matched,sparse,semantic,1,0,15756074002345153747,218,55,24,3,13,0.1909951361867705,0.2307692307692307,7.127421254946847,63.56400000000001,5,3,16,7,31,0,2ac9aff5bdaa0529925a7e4f29a8a67081bbc8f43720e43f263a1e298e888aab
gru_param_matched,sparse,semantic,1,1,7404132351795104433,266,69,37,2,24,0.0923750778816199,0.0833333333333333,5.535272756966192,79.156,4,3,17,8,26,6,dfba42a536a22a7e0a31b5a042b43be3fbf52f613bbc609c218f1c2ea7d9a8fa
gru_param_matched,sparse,semantic,2,0,6967950309387136306,267,60,46,8,20,0.426352205882353,0.4,2.9533339372901715,110.54800000000004,5,4,16,6,11,3,49e8b007c9fd1b2eeee5cea854886efa6a0c36cac766c032f291c62c880dcbc2
gru_param_matched,sparse,semantic,2,1,7891552829928961462,194,62,18,2,10,0.1341942148760331,0.2,7.701814986912796,45.89999999999999,2,2,6,6,35,9,5ba64b8723e015c4307e0ec3198fdf9f81045e0c4f8975c7b28a5a2ebe615ef7
gru_param_matched,sparse,semantic,3,0,14376945979335104901,154,54,6,1,18,0.0649697712418301,0.0555555555555555,0.657760111254362,14.892,2,0,6,6,48,0,ff69bd1e822e01df9f49c01527c90f7120d5b3e14b8995efb8e564cc0cf37db4
